"dt_utc","ticker","source","title","url","time","diff"
"2025-12-04T14:53:57+00:00","NVDA","(Investor's Business Daily)","Stock Market Today: Dow Wobbles On Surprise Jobless Claims; Snowflake Plunges On Earnings (Live Coverage)","https://finance.yahoo.com/m/e062ec1a-0486-3108-982a-87669cb930bf/stock-market-today%3A-dow.html","1764860037404","1"
"2025-12-04T14:53:57+00:00","NVDA","(Motley Fool)","3 Growth Beasts That Have Beaten the Market in 8 of the Past 10 Years","/news/245569/3-growth-beasts-that-have-beaten-the-market-in-8-of-the-past-10-years","1764860037404","1"
"2025-12-04T14:56:59+00:00","NVDA","(Zacks)","Micron Technology Soars 178% YTD: Should You Still Buy the Stock?","/news/245573/micron-technology-soars-178-ytd-should-you-still-buy-the-stock","1764860219054","1"
"2025-12-04T15:10:07+00:00","NVDA","(Motley Fool)","Here's How Picking AI Stocks Is Going to Change in 2026","/news/245612/heres-how-picking-ai-stocks-is-going-to-change-in-2026","1764861007208","1"
"2025-12-04T15:12:08+00:00","NVDA","(Yahoo Finance Video)","Nvidia: How Jensen Huang is getting more people talking about chips","https://finance.yahoo.com/video/nvidia-jensen-huang-getting-more-145752689.html","1764861128954","1"
"2025-12-04T15:17:11+00:00","NVDA","(Investor's Business Daily)","Stock Market Today: Dow Slips On Surprise Jobless Data; Snowflake Falls, But AppLovin Breaks Out (Live Coverage)","https://finance.yahoo.com/m/e062ec1a-0486-3108-982a-87669cb930bf/stock-market-today%3A-dow-slips.html","1764861431904","1"
"2025-12-04T15:21:14+00:00","NVDA","(24/7 Wall St.)","Intel Stock Surged 10% on Apple Chip Manufacturing HopesTime to Buy?","https://finance.yahoo.com/m/93d1b2f6-5223-34cb-b7bd-97ebd4cdb14b/intel-stock-surged-10%25-on.html","1764861674104","1"
"2025-12-04T15:21:14+00:00","NVDA","(24/7 Wall St.)","Alphabet or Nvidia: Heres Who I Think Will Win the AI Chip War","https://finance.yahoo.com/m/b1d5b2fa-111b-3647-9a2b-f2f3abe47088/alphabet-or-nvidia%3A-here%E2%80%99s.html","1764861674104","1"
"2025-12-04T15:29:18+00:00","NVDA","(Yahoo Finance Video)","Why Nvidia CEO went on Joe Rogan's podcast & the White House","https://finance.yahoo.com/video/why-nvidia-ceo-went-joe-151928884.html","1764862158858","1"
"2025-12-04T15:38:24+00:00","NVDA","(MarketWatch)","AI plays swept up in rotation within megacap tech stocks","https://www.marketwatch.com/livecoverage/stock-market-today-dow-s-p-500-and-nasdaq-set-to-pause-after-seven-gains-in-eight-sessions/card/ai-plays-swept-up-in-rotation-within-megacap-tech-stocks-XkvM4uq9XIKbg6JWxvYk?mod=mw_FV","1764862704154","1"
"2025-12-04T15:41:25+00:00","NVDA","(Bloomberg)","Nvidia Can't Degrade Chips That Go to China, Huang Says","https://finance.yahoo.com/video/nvidia-cant-degrade-chips-china-150907995.html","1764862885910","1"
"2025-12-04T15:49:32+00:00","NVDA","(Barrons.com)","UiPath Stock Soars. It's Looking More Like an AI Winner.","https://www.barrons.com/articles/uipath-earnings-stock-price-ai-d0a9b226?mod=bar_FV","1764863372554","1"
